match_id,radiant_win
702,0.8792010102892639
709,0.2779351702753718
712,0.3217784119265679
723,0.2302486353561763
729,0.4326709391821411
733,0.75136607011218
735,0.31761185905811806
737,0.38040733278306094
749,0.6978845393343698
752,0.4449452255481025
767,0.9103126886618809
771,0.11199245854426118
778,0.45097159597874215
780,0.7561903682662539
790,0.5051444310617075
797,0.38419296222274085
802,0.29945149119328446
805,0.6615486678104763
807,0.8256126597392036
808,0.8110261067516513
811,0.3255433242728689
815,0.11208052663332613
820,0.78062320547005
838,0.20055533151760024
861,0.1242858517548442
886,0.27833546368965717
889,0.10026405159158294
904,0.6190148534761295
913,0.38960429405017216
928,0.7269586682499292
931,0.5208481852817034
932,0.6161575334343035
945,0.7343938375076954
953,0.8100477784885308
955,0.35727037072424106
970,0.5340877531402266
972,0.39890090559504227
978,0.614235476819795
982,0.780068412845858
983,0.6916112514582291
984,0.37256845388500043
987,0.5755784892122687
1000,0.5710571742781985
1006,0.5734965216054229
1014,0.7164960719347072
1030,0.5220749109496302
1037,0.6995125891117653
1044,0.577296529231127
1046,0.825511055416253
1048,0.4041234603871492
1053,0.8717222202776717
1057,0.6307793029365734
1077,0.8647686838794091
1085,0.9566039406159182
1087,0.7259809515283093
1088,0.6706368682009407
1096,0.08583008255558723
1098,0.9549691900154442
1100,0.09615283615087887
1113,0.6985925271399449
1119,0.6856047770482109
1127,0.4897471983685582
1142,0.2890985392758189
1148,0.3526600262925371
1157,0.2133115256427307
1158,0.7414788628536351
1163,0.37076015180990235
1167,0.5936353611592349
1168,0.43937066737100794
1181,0.04518455191581767
1183,0.2777779624528316
1191,0.5539389019070523
1192,0.1992828878418065
1198,0.8004804775901168
1216,0.1636654240963576
1218,0.6522179991431095
1221,0.9643130029675812
1222,0.3761274453579644
1225,0.13029613919156977
1226,0.43909500967040127
1230,0.1800744765594096
1242,0.7651187331946876
1247,0.5834891415227851
1253,0.2852333418993661
1259,0.635763312269822
1271,0.8556297348200896
1282,0.5604470992322852
1284,0.9516455271855622
1293,0.3774675958682272
1294,0.5505439664679223
1298,0.41715629751455563
1306,0.6272958312219724
1316,0.7305865973887381
1321,0.31806205301165485
1331,0.4648779324723181
1336,0.18383687351532535
1341,0.5432868292983958
1348,0.5182006965994409
1356,0.8977420132060357
1384,0.2746707875063195
1389,0.615357077698025
1391,0.6380515292525808
1413,0.7643875709228056
1419,0.6005512416804982
1426,0.8461046560635044
1440,0.6298786366134863
1445,0.5680004126888617
1465,0.36716438666018675
1470,0.47291193317787344
1472,0.4353682736366648
1484,0.5194632452778137
1485,0.10236025144820243
1486,0.86450270807854
1488,0.5294657225629016
1498,0.04002495488287992
1508,0.6889882858468994
1518,0.8386902310150706
1526,0.24278273249942478
1527,0.7033873260375946
1528,0.21573830947024075
1540,0.6311490787204909
1546,0.43259261927045517
1551,0.760211286558799
1564,0.7141456353535459
1565,0.8722037179512033
1568,0.925310074505287
1572,0.5920272011343026
1573,0.10572674517407445
1581,0.34353346177970107
1585,0.8964051230233799
1588,0.2705340721630295
1595,0.16620943735786503
1596,0.3160513766198551
1603,0.3306408368982303
1615,0.6824685512842545
1621,0.4652022371219345
1623,0.28981809310750956
1630,0.3901879826269784
1636,0.6296176639504852
1642,0.20442174919367392
1654,0.6933230651606098
1657,0.8366859244857866
1665,0.36332505229670087
1666,0.7737109544786064
1676,0.7095233425092166
1678,0.543297305724862
1683,0.5205580512602656
1685,0.05880947484101184
1687,0.019199445159545938
1690,0.24979041554262948
1702,0.3720280883989788
1703,0.20395661159837547
1714,0.29934547809748013
1716,0.5894276903560078
1726,0.18422628407239272
1748,0.2655116716581403
1750,0.22304797836358198
1762,0.9457790684346914
1765,0.07592427754211373
1767,0.530309379202777
1773,0.3365204165943667
1774,0.20802894275567282
1776,0.6096293265479278
1782,0.8211416358967377
1799,0.48982964418203706
1803,0.43232706010984784
1811,0.3377848573444275
1820,0.4222675851992972
1823,0.7853835025027485
1864,0.713465340766314
1871,0.5669518719491001
1874,0.08105914469250108
1878,0.3324180295583829
1888,0.7131302221354738
1895,0.8152175915068989
1896,0.4216848496770157
1899,0.5180024465848264
1901,0.5700836168501989
1903,0.6493618453322619
1913,0.14234712769538507
1935,0.8198450140060766
1946,0.27047301455417266
1958,0.7394305541837253
1960,0.4735571995119055
1968,0.3692238714057457
1969,0.5361499415406376
1973,0.24215312950622953
1974,0.48200602459014213
1977,0.3597812176554148
1992,0.6015194704494641
1995,0.16598720080422172
2001,0.7860394787543028
2017,0.517723920228061
2018,0.24643809984367718
2020,0.3240694380842546
2021,0.23611489947587164
2027,0.3667841181630811
2036,0.6312682892861118
2040,0.16739020899564078
2041,0.1604251312484719
2047,0.9008607290410892
2049,0.30660978605027916
2059,0.2918478655369989
2066,0.24894000549350154
2068,0.4702676772118476
2069,0.6744572661948082
2081,0.43637942212393727
2083,0.5620784651295256
2084,0.8611841510269705
2085,0.9336202382675387
2096,0.4165486839035995
2104,0.18185669944822008
2105,0.17235197959281592
2110,0.4059083127398257
2112,0.09771893295698071
2115,0.5524462485416984
2120,0.12512889516549097
2121,0.14134801601131913
2125,0.8236697738324624
2128,0.5859876680308368
2129,0.39310547650580624
2138,0.5401200200095596
2159,0.6982212198806078
2160,0.20235222482159587
2180,0.6813635898725134
2181,0.5827021011975889
2183,0.721883378654947
2189,0.1254961430847396
2192,0.4187918653581769
2193,0.8816048517316507
2197,0.11757950470292262
2201,0.47113878013443994
2206,0.8405564474716929
2208,0.8402835160059515
2210,0.6548825978743762
2212,0.645933847577379
2220,0.5976677090628401
2226,0.4748543159754697
2227,0.058309366497345194
2229,0.4139697342721636
2233,0.18872261542343793
2234,0.866890775941443
2237,0.2793125433472004
2238,0.6269400475254487
2246,0.34581998161966404
2248,0.2972401820960607
2265,0.33656451196904597
2268,0.44087400184128345
2270,0.6765362374769833
2276,0.82193985891968
2278,0.8480832427250358
2290,0.5958830130250616
2298,0.4247035237761437
2305,0.12294183055421992
2320,0.6108012568896806
2325,0.4583704778211268
2329,0.8361293843791547
2342,0.5876753831610201
2352,0.15729414163788946
2387,0.6307439262418055
2397,0.1808376407300448
2399,0.6596951394282037
2401,0.6958458634106461
2404,0.2841494757440703
2411,0.701252774801616
2422,0.6770619061261274
2424,0.7536328361713057
2425,0.16336652500087936
2429,0.1708969099921344
2433,0.5756723767834504
2434,0.5967605134680315
2436,0.10655281145230593
2440,0.12174820255123521
2448,0.5667669879901901
2458,0.6193405786323509
2460,0.3008774378770342
2466,0.5709881305024501
2473,0.4930639675582526
2479,0.28813933010114035
2493,0.1739123138562117
2504,0.15618206057608114
2524,0.7509174467814437
2526,0.9777589113105897
2531,0.21032219128421986
2532,0.07315467461498348
2546,0.38318222164859034
2561,0.8400949726558028
2565,0.16076687821344443
2570,0.5914711831398238
2579,0.604345368683243
2581,0.22709233372593213
2592,0.7466144876901668
2593,0.41317119917969297
2594,0.2943843324902355
2618,0.8049301342802805
2628,0.43098485420832033
2638,0.4625468593884324
2647,0.6163945628401729
2654,0.7150281659096537
2655,0.5075025179671858
2669,0.1962069229238676
2674,0.5397253876843375
2677,0.6872728861974956
2687,0.415135567547561
2689,0.2742821420721159
2694,0.6202860825676858
2702,0.2761623932724472
2704,0.936604811241217
2706,0.8782999829788221
2712,0.09542779715216532
2716,0.43694786975978217
2727,0.3622294871969055
2729,0.3070561149596494
2738,0.7932812853176089
2739,0.28498982933008626
2745,0.7802058679552554
2759,0.7344319411735685
2766,0.7154171337728694
2767,0.38528294918134015
2773,0.23950271142139237
2778,0.6264652327466979
2783,0.55170837208387
2788,0.59646723139821
2792,0.5671306237736126
2803,0.3994195627272366
2808,0.1533341762995096
2816,0.36048094114625634
2821,0.9594926271197454
2826,0.8193255640074395
2840,0.510928540721205
2844,0.7802382365840588
2846,0.28212273363337415
2847,0.43628220613435226
2857,0.7161122245767532
2861,0.2493307174083135
2888,0.5608220022032139
2903,0.653548640830294
2904,0.3731124828752789
2907,0.2352080539349806
2909,0.3301406609981256
2910,0.42766756719484256
2915,0.49063133828395916
2918,0.6941962899709675
2920,0.4774076742205223
2926,0.19416696468521802
2929,0.940367245848217
2947,0.5543698126495755
2950,0.7038633382454823
2952,0.5190643809592302
2953,0.2968245506006286
2956,0.30576273124961845
2961,0.49562193410308575
2962,0.9368236228724707
2967,0.23033304438641333
2973,0.6610352987395791
2974,0.47306506253333375
2981,0.5344939058260916
3001,0.24955092742411264
3006,0.07488778418420727
3007,0.7609266380182583
3008,0.5360918557986264
3014,0.4704598557096093
3022,0.48435661256882445
3032,0.5342679724521932
3033,0.8883979711649741
3043,0.5212742745201561
3048,0.16972380623293362
3061,0.27242239194266926
3063,0.3814699190766112
3087,0.5573656178309283
3088,0.36979089884438504
3096,0.07644438067854605
3102,0.10465815471640187
3111,0.6387713487060013
3119,0.7060380283932511
3122,0.6187167347882261
3126,0.6782677973018597
3131,0.38949148190544414
3132,0.33094666782607945
3145,0.8565085921606513
3154,0.6964694969819315
3178,0.546223348739414
3186,0.28382417167977964
3187,0.5284217076045111
3189,0.391534391151805
3191,0.8885165887916097
3192,0.9399332980547622
3199,0.39836706798326177
3211,0.5585598854112043
3224,0.3908617338561641
3225,0.46656541071918695
3231,0.4839679054427182
3235,0.4254202755729397
3237,0.6016347259992947
3240,0.1304968433485321
3242,0.5477837303533225
3254,0.7540181700867241
3256,0.4122742777813812
3257,0.415192515929555
3289,0.5375806367661471
3294,0.4070332054451462
3301,0.40892802754380136
3302,0.3130919993427214
3314,0.30332413146180837
3326,0.532030510073647
3332,0.7404525993790636
3345,0.5519574050067141
3349,0.7042511783636711
3357,0.7763605569493842
3380,0.52986646557966
3389,0.7086626824182999
3397,0.9214673122782726
3399,0.5584924463570442
3407,0.8066938482867702
3411,0.29060014099160864
3413,0.5138155466385915
3417,0.23701298413866684
3418,0.06450507751245922
3426,0.7670052528243793
3443,0.12882159945988017
3456,0.8671059526415034
3464,0.82082469581408
3467,0.735874696186538
3473,0.5632673079000009
3479,0.07505635970771585
3481,0.8509172419677815
3492,0.4980077919366058
3498,0.8932793578814799
3499,0.3704158843773301
3505,0.7103241412065062
3529,0.46649521876275946
3535,0.3201418021952735
3540,0.2152699463712816
3561,0.6799311351115197
3564,0.9117572321372148
3574,0.4707582285900174
3590,0.7711447172973617
3592,0.23018911828747474
3596,0.8909597233991008
3604,0.17977465830792969
3620,0.7093370419076609
3623,0.24666705957437265
3632,0.7440644073404272
3641,0.3024849503659798
3647,0.2536288103645667
3653,0.09493483169603507
3656,0.3927085550701858
3667,0.6891651048135214
3672,0.3838788320493319
3683,0.6609340622547699
3695,0.4628317889361097
3717,0.47695992484799243
3736,0.27835806265493407
3740,0.33221995427623596
3753,0.42835618369003703
3769,0.6432583809733682
3771,0.495609126995793
3787,0.8942497101699431
3790,0.2921208883446684
3792,0.8595751760469362
3801,0.24987787184074753
3806,0.7305073163880468
3812,0.04915967410265853
3815,0.8346924565041303
3840,0.7273429361605948
3846,0.4572633924183182
3858,0.5252402472914499
3872,0.27936852360848136
3873,0.21583639217818523
3874,0.5877322882068509
3876,0.8174964634725045
3880,0.6208670330228505
3882,0.37857421660056323
3894,0.6500013264283071
3901,0.8301129389661288
3902,0.7105168039346255
3908,0.7784666514308967
3919,0.2813490129350212
3921,0.23095606662220491
3922,0.29527998409115847
3924,0.0500418721842421
3939,0.8416013122945241
3952,0.38760682224845744
3959,0.37338201231597684
3964,0.23376498506293356
3972,0.6991656629036825
3978,0.9017783742375957
3979,0.467859512367129
3988,0.04821794597355851
3989,0.8328982332860191
3991,0.7468170813624786
3996,0.9174060703575904
4005,0.29593295348348453
4012,0.37556363956720157
4013,0.3356669671355893
4014,0.08770216513377539
4018,0.4799757286611778
4027,0.4175531615419511
4030,0.22978973640904554
4035,0.33417513565432105
4036,0.8477152022217216
4046,0.8611983470800554
4059,0.26359366886449087
4066,0.2993939336044307
4082,0.5636844364549783
4090,0.7227484250951727
4100,0.9263212150864575
4107,0.48988893358222924
4109,0.06695681196647654
4110,0.4835497982397001
4121,0.4336666666405841
4123,0.2992313278373969
4124,0.7966872975879346
4129,0.8971515462995777
4136,0.5139273072577035
4139,0.3771413770308584
4145,0.539049064893283
4154,0.4254755412265113
4156,0.8350953840683037
4161,0.4404355107579433
4165,0.5338033436430134
4169,0.3911522919364532
4188,0.6499608562552007
4195,0.3435939822029078
4204,0.9373045219340319
4211,0.7842044787152462
4213,0.664127090555687
4218,0.31490987254505654
4220,0.8034678358389745
4222,0.04520200483078104
4227,0.6135872199746186
4229,0.9157337498252334
4233,0.513554427758167
4239,0.7867402550742111
4242,0.4756041458502687
4249,0.654845722663345
4260,0.8119302897875069
4263,0.7986343071062239
4265,0.6763954908088876
4267,0.47134529064003805
4276,0.9128492438386709
4278,0.6826122874667532
4279,0.1397770902688734
4280,0.047154323017828195
4281,0.40666847195009187
4282,0.7099442326492643
4288,0.15956561646684178
4306,0.5039857317983136
4308,0.18388259256363024
4309,0.44654869580367224
4313,0.5703830950572708
4320,0.9970000223919274
4324,0.3752438544928773
4334,0.664979001342831
4341,0.38170067029453647
4349,0.20518863774171833
4353,0.5943036509437507
4354,0.4612550041439458
4356,0.36336871996397346
4366,0.34093315426001064
4371,0.6263355628517849
4375,0.3443339160780306
4377,0.841554148669044
4384,0.15046082577230493
4389,0.39134854409689723
4394,0.39767926523091285
4409,0.5594921092317587
4411,0.5883890766127288
4416,0.35365918073828084
4437,0.4346105265026604
4442,0.3885853516063322
4443,0.46046285409131954
4449,0.43049470986763944
4457,0.36791407169658874
4459,0.49412010846799276
4472,0.18837044845573328
4475,0.6860183526700404
4476,0.7793577099386647
4482,0.44033736651272143
4519,0.04447131674932989
4533,0.6301199276544011
4537,0.09289041297100896
4538,0.2898422401113682
4541,0.24673000440352408
4556,0.8602664386687665
4558,0.6687905057731353
4567,0.693801719837494
4586,0.3278739267374866
4596,0.6232890556760041
4615,0.7449162262717205
4617,0.24530668886794244
4619,0.39925266184086106
4623,0.1400580831412635
4643,0.3441705330975183
4644,0.10603686386616362
4645,0.515272124073234
4655,0.061072230573542594
4658,0.7528373787680167
4667,0.07240484522555628
4669,0.4341912332402341
4674,0.4028903379047447
4691,0.09555235534912014
4704,0.4708030773944241
4708,0.6682329941531663
4733,0.9038579259587926
4745,0.1270729334421849
4748,0.29523198004487444
4749,0.25260779369236686
4755,0.3903497906240448
4760,0.5363118073015253
4762,0.540000587209899
4763,0.4122861797766234
4771,0.68749806478723
4772,0.6181022877075261
4782,0.9046290162256659
4786,0.10963127709923956
4792,0.5954355853000415
4798,0.5283153938907338
4803,0.1677294235434551
4817,0.7440010065984891
4818,0.5291780014309185
4825,0.07185107350222694
4832,0.14016619579293715
4834,0.7688134411909427
4836,0.17356993809049173
4837,0.6236278764036494
4852,0.14176963418225613
4853,0.3987163648985743
4858,0.1532400618759228
4862,0.5822735947943641
4888,0.27615424873900624
4889,0.8260938948621162
4893,0.44678614820438867
4897,0.8329584773905365
4909,0.2547433731438401
4952,0.551713261243334
4961,0.4606691320778446
4969,0.8057978365616141
4972,0.46643231479416575
4998,0.2723848327559611
5029,0.8166216316032732
5031,0.35463404010710986
5041,0.21088762778580583
5044,0.41740520637623824
5045,0.513611629461616
5047,0.28423701834170345
5050,0.9588311960169477
5051,0.1932856444538566
5056,0.3748283554821766
5060,0.6359619803094938
5061,0.8325166535566211
5064,0.41236911834142875
5069,0.8890991413160085
5073,0.46502437012649667
5074,0.9102479139001093
5077,0.09038638401539179
5099,0.4435313735877678
5120,0.8709823631086339
5125,0.6530443544762163
5137,0.12342681528113397
5146,0.6067410960138404
5148,0.644364062534243
5155,0.2550652360598886
5178,0.23058044526965824
5187,0.8905535146020679
5188,0.43015913460684646
5198,0.15778173066610637
5205,0.24789043459789056
5210,0.24444270238787363
5212,0.3332647465337535
5214,0.26597324573656506
5215,0.4814878687973346
5217,0.12763121152883242
5219,0.02040204445915002
5227,0.2961890825390816
5233,0.7725605440961241
5241,0.5374254435930226
5257,0.6700989057889606
5259,0.2533687627985003
5262,0.22264779298534798
5266,0.35524321106107504
5275,0.5489323257089013
5291,0.5893735281212689
5299,0.3915694225643609
5302,0.5617093403166326
5304,0.5711688817809486
5310,0.3911543753497363
5325,0.19504179134555796
5332,0.6846169820987351
5341,0.3579572299073634
5343,0.5843093489219777
5349,0.22908034481338602
5350,0.4064660516395787
5365,0.7777472272926959
5367,0.40794939185230733
5372,0.16607148033283767
5385,0.44941421129236825
5392,0.3661139141766328
5399,0.24603814978741426
5402,0.8507154155360278
5407,0.6004479480404521
5411,0.5028896639365509
5415,0.603547973273619
5423,0.5824204466595179
5426,0.161709850495728
5437,0.5985142305924498
5440,0.3234492908758962
5445,0.7174413321595107
5454,0.22019066898597722
5460,0.8136955730976836
5470,0.706889289621709
5472,0.23540428169357305
5480,0.07546341717786459
5484,0.023601898640136388
5485,0.9315534655441926
5497,0.6513473365614645
5501,0.6468939769650028
5513,0.48127351998299833
5563,0.25304759617442607
5564,0.4526267628212321
5570,0.6311293282999596
5582,0.30679394920922487
5616,0.6210231046035173
5617,0.47400713652595594
5619,0.42361461125579275
5626,0.5826508514248677
5628,0.1765699102175118
5629,0.49839460921548756
5630,0.4277307148176925
5634,0.3209798806728701
5646,0.15884538613537905
5650,0.4217605006530115
5664,0.9096230556268896
5666,0.7637887909098293
5678,0.9252739258371229
5687,0.2581497769934086
5691,0.6970420091185928
5694,0.5842453702463252
5703,0.3807277209937913
5709,0.18773407699049285
5711,0.18758297194809193
5718,0.44413618252449677
5724,0.7673613958970742
5725,0.25647723222186847
5726,0.2549379809969495
5728,0.8553268854887571
5753,0.6055099684052341
5758,0.19580224077521372
5759,0.22433979800689224
5766,0.24245061121509112
5772,0.25286585153171376
5775,0.26995403599558493
5780,0.7751677938326755
5782,0.5516187275146529
5784,0.5401964330190712
5804,0.6798167572103827
5808,0.773433635716697
5809,0.3935366233631745
5815,0.4251634315161316
5817,0.5569603751269727
5825,0.4733489127834877
5833,0.5071205891483318
5838,0.3062981694285961
5840,0.5505370034163343
5846,0.5774202556201531
5848,0.45817637189786037
5851,0.8328102379996124
5867,0.30148304538306336
5869,0.4116908250485082
5870,0.33980553339798686
5871,0.6182377150511428
5873,0.3451199454080728
5875,0.3615485257514996
5876,0.6570848759505331
5879,0.8583697704276861
5880,0.42774504988000206
5881,0.15327177882404053
5887,0.412171919126789
5891,0.5930892520661789
5893,0.42657955274905923
5907,0.7478776694657377
5909,0.20356763634134786
5915,0.057386766746448915
5917,0.5311615593216784
5918,0.12313699002893443
5929,0.6216387930892164
5935,0.8165741445423947
5938,0.2962804007733831
5940,0.4399039578888916
5942,0.13581641690084295
5950,0.5742094313670222
5963,0.14667144403074725
5968,0.5388619573284467
5969,0.8329892220828584
5970,0.3962510026524705
5978,0.40404337447160316
5987,0.7650204712470748
5990,0.2849959349419717
5997,0.8657328271654373
5998,0.45909841322621986
6001,0.4406552229741415
6004,0.6402318681497523
6005,0.2517369188213443
6011,0.5192166937159767
6013,0.7046778957414811
6029,0.5148685698499186
6043,0.36348989392182124
6045,0.173226774452101
6049,0.19702727821116048
6051,0.6805268966360256
6064,0.5364693861783774
6066,0.06181784076171996
6071,0.8336323226879507
6078,0.40618070908883225
6085,0.3065912526585457
6086,0.7005995817907182
6095,0.2823940339495517
6103,0.26525852617322826
6105,0.2935813927404214
6106,0.7781428604797064
6107,0.4264712638077026
6111,0.6541048754263008
6114,0.742961190706528
6118,0.5481787465001353
6139,0.10123352463442163
6140,0.4024559804356379
6147,0.6103009170022444
6153,0.8332754977303131
6156,0.6215203682652749
6158,0.3401225151035218
6163,0.3364436577771647
6165,0.5644251944860522
6176,0.546483953852164
6178,0.5884963638142425
6182,0.312302481352974
6199,0.16839240260447083
6207,0.23935744860623884
6220,0.4347721788414715
6223,0.4718727954742926
6227,0.2203949270259059
6235,0.6983445317675614
6246,0.5020823048023634
6259,0.18556280663602912
6267,0.681004232784332
6278,0.8453504014182228
6287,0.9114167861275795
6307,0.6343647995392053
6312,0.867683714699654
6314,0.45088004362128603
6315,0.46703358266383116
6316,0.10163197397263293
6321,0.4881567016958453
6324,0.7486433419186532
6325,0.9605476411666636
6332,0.6504500235230914
6336,0.39669698348320753
6337,0.5626612498774082
6341,0.6432558608415725
6349,0.7911193279714425
6353,0.34753146389559175
6362,0.6384826838971825
6371,0.3816211054142475
6386,0.17254851374151525
6387,0.6061761000750461
6388,0.7155479128944057
6389,0.7328010769126232
6391,0.537115396662065
6410,0.36220517674943936
6413,0.33089221200751034
6421,0.40040166200347466
6428,0.613839294992014
6429,0.556548962356468
6433,0.46113656658342017
6438,0.5199496719691383
6439,0.5845525432334584
6442,0.6832625364551598
6444,0.6768808621002048
6451,0.7445572527720589
6456,0.3782614059258476
6461,0.7700833904204412
6478,0.584459564175834
6483,0.12900786868467806
6488,0.4297364153285122
6489,0.6336200124610405
6498,0.8888620995186343
6501,0.20690486245625458
6505,0.5109791751554132
6513,0.12048462565221535
6515,0.500947081660614
6531,0.6063337112665685
6562,0.34714371701054036
6564,0.6173004346921807
6572,0.8158573889253087
6574,0.394196625945456
6586,0.710126679343195
6588,0.18071517612201565
6601,0.6224691878359727
6608,0.6138917301627992
6611,0.14026178118127888
6614,0.1456184495895244
6617,0.2196956636834482
6628,0.4579965586971166
6632,0.3051953729572371
6642,0.4207816858896602
6643,0.8394962461153335
6660,0.5770882723181602
6667,0.032092218938820326
6671,0.08297120497159478
6682,0.5719631660706174
6699,0.7866772351366288
6702,0.5097386348195958
6703,0.9428051910040006
6705,0.26882757457183226
6707,0.3168307881151966
6709,0.7381713342008933
6718,0.18887324791622598
6720,0.42574885611239427
6721,0.4367723043942875
6725,0.22460903914632305
6726,0.4531332336283588
6727,0.28735125604637113
6760,0.44297905709922525
6788,0.6127007930485465
6791,0.30854286721773744
6793,0.07766179405640504
6794,0.23982409620968523
6808,0.44686097803971386
6809,0.789127923072085
6810,0.8049367011386073
6819,0.662769377563986
6820,0.8181337865997838
6829,0.22592219783672993
6831,0.25054885211883865
6833,0.9607182314266124
6847,0.9289412603625833
6856,0.6906537314669997
6858,0.1755491065167579
6860,0.5933296011901786
6866,0.5544157492160025
6871,0.6190792705918249
6872,0.45421836587152253
6877,0.4978023960950646
6878,0.7352634882099597
6879,0.46757954826206477
6880,0.6957944740669592
6886,0.7891672010762665
6894,0.5301708311345996
6897,0.27662921419559927
6906,0.6055397679381429
6916,0.6398295590608151
6919,0.663695182144921
6939,0.7223003399318143
6958,0.8658559736440669
6959,0.5353488630333748
6967,0.8192722648581716
6989,0.9374568367737166
7000,0.5272896289692124
7004,0.47572944381553456
7006,0.7064496039341406
7007,0.42446238988335766
7008,0.8381827388125899
7027,0.7311906783346178
7055,0.6946660115761187
7059,0.7536285582708093
7066,0.3971326832016234
7067,0.5144870267781928
7073,0.6777328395052696
7080,0.6322067396066932
7089,0.49776878948719255
7099,0.12997250117403228
7109,0.6428364813591586
7134,0.5236557753882719
7138,0.6269151050415451
7139,0.36068601527230093
7142,0.21249046879262506
7151,0.3202374340848879
7153,0.3061540171867351
7169,0.288602370326581
7185,0.430896323604359
7193,0.21819864457397276
7200,0.9147005577217884
7216,0.5727111583020096
7221,0.857250711318539
7223,0.6139549774172723
7236,0.6665487950282684
7237,0.6105340475339429
7244,0.36858055059070544
7245,0.695731550797855
7251,0.30615800327572923
7252,0.7682711908107321
7264,0.6683270747475306
7284,0.4943565195915083
7301,0.5533549306207375
7304,0.6647290621429925
7307,0.6063310646539294
7308,0.4156900425672213
7315,0.7248360190557718
7323,0.2792879009029259
7324,0.24783503015809302
7326,0.535405998013834
7330,0.7524030105936922
7367,0.7198684549087777
7371,0.7175733208318549
7389,0.5771455847215755
7394,0.2752777541041083
7404,0.4622374020252626
7410,0.29494349043735923
7423,0.024402004835511384
7434,0.2580576832374439
7438,0.21660657882664794
7449,0.25479988066568915
7461,0.4550372977136616
7464,0.675461326160375
7465,0.6567026431235617
7469,0.5621996747193194
7472,0.6050047431877769
7474,0.1151941192750909
7492,0.13614630589961685
7496,0.7072345132530233
7499,0.7051618614096392
7507,0.7698907750446211
7513,0.7409660851086007
7515,0.6213888310450585
7535,0.6778993154344206
7542,0.633238886565003
7568,0.5390281943166637
7578,0.7930265211213916
7586,0.8912773107016706
7587,0.44939184255227427
7593,0.29304137279148834
7608,0.7478024503878097
7613,0.187435596829032
7617,0.41031186201133474
7624,0.7427771331296656
7627,0.641323008353536
7630,0.5680539925805149
7634,0.29769026592328673
7644,0.6472221327929029
7651,0.3334687360365897
7655,0.5058056107828963
7659,0.503976130920743
7665,0.26806656800323686
7666,0.8873121613556173
7675,0.45662790097089406
7678,0.19742290765321258
7689,0.2274508793614452
7695,0.7025211127653083
7696,0.27673383295396714
7708,0.05948159286770719
7725,0.7934570221667094
7731,0.36325990549556003
7737,0.1954497884439023
7739,0.7094847694018998
7758,0.6320128188033148
7763,0.19753670630462386
7769,0.508556057883714
7775,0.6539675455979314
7783,0.4093684833769221
7787,0.07507207834146852
7788,0.5274002147582136
7792,0.634847215179831
7797,0.754871556673344
7798,0.6857318595407547
7800,0.3262019943800855
